coverage_onestep,coverage_twostep,coverage_relative_%
19,69,263.15789473684214
45,45,0.0
33,35,6.0606060606060606
20,78,290.0
6,6,0.0
49,67,36.734693877551024
55,95,72.72727272727273
8,8,0.0
8,8,0.0
23,26,13.043478260869565
8,8,0.0
52,75,44.230769230769226
27,65,140.74074074074073
55,84,52.72727272727272
54,69,27.77777777777778
45,52,15.555555555555555
6,6,0.0
46,55,19.565217391304348
27,62,129.62962962962962
52,77,48.07692307692308
45,84,86.66666666666667
1,36,3500.0
3,3,0.0
53,90,69.81132075471697
5,5,0.0
40,51,27.500000000000004
37,51,37.83783783783784
57,101,77.19298245614034
25,47,88.0
5,5,0.0
31,29,-6.451612903225806
26,26,0.0
47,61,29.78723404255319
53,63,18.867924528301888
33,61,84.84848484848484
50,101,102.0
6,6,0.0
58,76,31.03448275862069
24,56,133.33333333333331
51,63,23.52941176470588
7,7,0.0
48,72,50.0
30,32,6.666666666666667
16,65,306.25
31,31,0.0
43,48,11.627906976744185
6,6,0.0
9,9,0.0
6,6,0.0
9,9,0.0
8,8,0.0
9,9,0.0
46,88,91.30434782608695
34,54,58.82352941176471
42,42,0.0
5,5,0.0
30,31,3.3333333333333335
6,6,0.0
6,6,0.0
25,24,-4.0
10,10,0.0
44,52,18.181818181818183
33,41,24.242424242424242
54,83,53.70370370370371
5,5,0.0
37,43,16.216216216216218
21,19,-9.523809523809524
46,61,32.608695652173914
57,85,49.122807017543856
43,50,16.27906976744186
4,4,0.0
37,37,0.0
44,52,18.181818181818183
17,20,17.647058823529413
8,8,0.0
27,28,3.7037037037037033
5,5,0.0
13,80,515.3846153846155
18,18,0.0
5,5,0.0
9,9,0.0
27,44,62.96296296296296
7,7,0.0
8,8,0.0
5,5,0.0
57,101,77.19298245614034
43,48,11.627906976744185
46,79,71.73913043478261
5,5,0.0
5,5,0.0
47,99,110.63829787234043
5,5,0.0
11,12,9.090909090909092
50,89,78.0
5,5,0.0
41,60,46.34146341463415
35,35,0.0
28,29,3.571428571428571
10,10,0.0
47,65,38.297872340425535
38,42,10.526315789473683
58,68,17.24137931034483
49,88,79.59183673469387
42,71,69.04761904761905
21,20,-4.761904761904762
35,37,5.714285714285714
35,37,5.714285714285714
20,19,-5.0
32,55,71.875
23,47,104.34782608695652
53,60,13.20754716981132
29,30,3.4482758620689653
4,4,0.0
23,25,8.695652173913043
6,6,0.0
48,81,68.75
48,79,64.58333333333334
38,63,65.78947368421053
23,25,8.695652173913043
47,71,51.06382978723404
1,34,3300.0
37,40,8.108108108108109
5,5,0.0
5,5,0.0
39,40,2.564102564102564
42,54,28.57142857142857
59,91,54.23728813559322
5,5,0.0
6,6,0.0
22,22,0.0
15,66,340.0
6,6,0.0
29,30,3.4482758620689653
25,75,200.0
34,38,11.76470588235294
28,26,-7.142857142857142
36,69,91.66666666666666
6,6,0.0
48,71,47.91666666666667
16,17,6.25
10,10,0.0
28,65,132.14285714285714
52,64,23.076923076923077
6,6,0.0
36,42,16.666666666666664
33,38,15.151515151515152
40,42,5.0
10,10,0.0
5,5,0.0
21,20,-4.761904761904762
38,45,18.421052631578945
20,21,5.0
6,6,0.0
28,70,150.0
59,88,49.152542372881356
31,32,3.225806451612903
41,58,41.46341463414634
9,9,0.0
50,60,20.0
38,43,13.157894736842104
49,55,12.244897959183673
4,4,0.0
7,7,0.0
49,60,22.448979591836736
47,89,89.36170212765957
66,72,9.090909090909092
47,69,46.808510638297875
47,51,8.51063829787234
26,38,46.15384615384615
1,82,8100.0
52,92,76.92307692307693
7,7,0.0
53,77,45.28301886792453
48,95,97.91666666666666
40,101,152.5
43,60,39.53488372093023
6,6,0.0
39,57,46.15384615384615
40,47,17.5
9,9,0.0
33,37,12.121212121212121
25,67,168.0
50,88,76.0
13,72,453.8461538461538
20,19,-5.0
23,23,0.0
35,47,34.285714285714285
49,99,102.04081632653062
34,36,5.88235294117647
44,71,61.36363636363637
31,38,22.58064516129032
25,67,168.0
33,33,0.0
32,41,28.125
50,65,30.0
43,62,44.18604651162791
46,56,21.73913043478261
48,63,31.25
23,59,156.52173913043478
7,7,0.0
4,4,0.0
46,44,-4.3478260869565215
30,42,40.0
44,57,29.545454545454547
53,82,54.71698113207547
22,23,4.545454545454546
14,16,14.285714285714285
42,59,40.476190476190474
28,26,-7.142857142857142
36,37,2.7777777777777777
44,45,2.272727272727273
30,29,-3.3333333333333335
48,66,37.5
4,4,0.0
47,56,19.148936170212767
55,63,14.545454545454545
7,7,0.0
47,101,114.89361702127661
22,31,40.909090909090914
39,37,-5.128205128205128
