coverage_anchors,coverage_twostep,coverage_relative_%
16,2,-87.5
15,9,-40.0
77,5,-93.5064935064935
11,7,-36.36363636363637
20,15,-25.0
65,6,-90.76923076923077
13,6,-53.84615384615385
47,7,-85.1063829787234
80,7,-91.25
9,5,-44.44444444444444
13,5,-61.53846153846154
65,8,-87.6923076923077
73,7,-90.41095890410958
87,11,-87.35632183908046
11,1,-90.9090909090909
64,8,-87.5
16,8,-50.0
12,8,-33.33333333333333
13,8,-38.46153846153847
27,15,-44.44444444444444
10,5,-50.0
52,7,-86.53846153846155
8,7,-12.5
52,2,-96.15384615384616
18,1,-94.44444444444444
47,4,-91.48936170212765
83,8,-90.36144578313254
38,3,-92.10526315789474
51,10,-80.3921568627451
15,2,-86.66666666666667
18,8,-55.55555555555556
45,9,-80.0
77,9,-88.31168831168831
12,1,-91.66666666666666
53,10,-81.13207547169812
16,13,-18.75
78,7,-91.02564102564102
15,1,-93.33333333333333
87,17,-80.45977011494253
59,3,-94.91525423728814
91,10,-89.01098901098901
74,13,-82.43243243243244
12,9,-25.0
75,11,-85.33333333333334
11,3,-72.72727272727273
11,1,-90.9090909090909
11,1,-90.9090909090909
78,2,-97.43589743589743
9,1,-88.88888888888889
9,7,-22.22222222222222
9,12,33.33333333333333
18,2,-88.88888888888889
64,5,-92.1875
9,6,-33.33333333333333
47,7,-85.1063829787234
4,6,50.0
70,6,-91.42857142857143
96,8,-91.66666666666666
98,6,-93.87755102040816
14,2,-85.71428571428571
16,2,-87.5
96,11,-88.54166666666666
13,9,-30.76923076923077
72,13,-81.94444444444444
47,9,-80.85106382978722
10,11,10.0
12,6,-50.0
62,9,-85.48387096774194
85,15,-82.35294117647058
83,8,-90.36144578313254
14,3,-78.57142857142857
4,1,-75.0
5,2,-60.0
5,3,-40.0
3,1,-66.66666666666666
5,1,-80.0
2,1,-50.0
3,1,-66.66666666666666
1,1,0.0
3,1,-66.66666666666666
