coverage_onestep,coverage_twostep,coverage_relative_%
101,101,0.0
23,23,0.0
85,85,0.0
11,11,0.0
13,16,23.076923076923077
76,76,0.0
31,41,32.25806451612903
101,101,0.0
46,46,0.0
101,101,0.0
53,53,0.0
35,39,11.428571428571429
24,28,16.666666666666664
50,48,-4.0
101,101,0.0
50,56,12.0
101,101,0.0
53,61,15.09433962264151
48,54,12.5
29,29,0.0
50,53,6.0
4,5,25.0
23,23,0.0
1,42,4100.0
51,51,0.0
28,45,60.71428571428571
26,31,19.230769230769234
38,38,0.0
54,60,11.11111111111111
101,101,0.0
14,23,64.28571428571429
101,101,0.0
52,60,15.384615384615385
27,29,7.4074074074074066
28,30,7.142857142857142
101,101,0.0
17,32,88.23529411764706
7,10,42.857142857142854
42,42,0.0
22,66,200.0
32,42,31.25
8,10,25.0
48,48,0.0
27,28,3.7037037037037033
13,22,69.23076923076923
8,26,225.0
54,62,14.814814814814813
19,18,-5.263157894736842
101,101,0.0
7,23,228.57142857142856
101,101,0.0
36,36,0.0
53,56,5.660377358490567
42,42,0.0
13,31,138.46153846153845
16,38,137.5
13,18,38.46153846153847
42,42,0.0
10,14,40.0
6,15,150.0
