coverage_onestep,coverage_twostep,coverage_relative_%
29,52,79.3103448275862
26,54,107.6923076923077
22,41,86.36363636363636
15,39,160.0
26,49,88.46153846153845
28,53,89.28571428571429
19,32,68.42105263157895
54,73,35.18518518518518
53,71,33.9622641509434
34,32,-5.88235294117647
27,40,48.148148148148145
47,80,70.2127659574468
56,72,28.57142857142857
44,63,43.18181818181818
22,42,90.9090909090909
25,30,20.0
25,48,92.0
21,26,23.809523809523807
21,22,4.761904761904762
30,49,63.33333333333333
33,52,57.57575757575758
31,46,48.38709677419355
25,36,44.0
13,13,0.0
33,35,6.0606060606060606
29,57,96.55172413793103
26,25,-3.8461538461538463
23,23,0.0
31,54,74.19354838709677
25,57,128.0
25,42,68.0
42,44,4.761904761904762
20,32,60.0
42,44,4.761904761904762
24,34,41.66666666666667
21,42,100.0
28,39,39.285714285714285
19,20,5.263157894736842
25,25,0.0
26,51,96.15384615384616
31,49,58.06451612903226
22,34,54.54545454545454
11,17,54.54545454545454
21,37,76.19047619047619
24,40,66.66666666666666
32,59,84.375
17,21,23.52941176470588
50,63,26.0
15,34,126.66666666666666
15,39,160.0
18,50,177.77777777777777
23,31,34.78260869565217
12,12,0.0
29,43,48.275862068965516
23,24,4.3478260869565215
27,43,59.25925925925925
33,51,54.54545454545454
29,55,89.65517241379311
21,39,85.71428571428571
19,38,100.0
22,34,54.54545454545454
20,20,0.0
24,39,62.5
28,43,53.57142857142857
25,42,68.0
23,24,4.3478260869565215
27,50,85.18518518518519
24,52,116.66666666666667
28,35,25.0
60,71,18.333333333333332
18,32,77.77777777777779
24,33,37.5
36,41,13.88888888888889
27,42,55.55555555555556
55,66,20.0
35,36,2.857142857142857
16,44,175.0
22,38,72.72727272727273
22,35,59.09090909090909
32,46,43.75
24,23,-4.166666666666666
49,54,10.204081632653061
30,47,56.666666666666664
21,32,52.38095238095239
12,11,-8.333333333333332
22,36,63.63636363636363
7,10,42.857142857142854
26,26,0.0
25,25,0.0
44,45,2.272727272727273
21,56,166.66666666666669
31,50,61.29032258064516
26,24,-7.6923076923076925
29,31,6.896551724137931
