coverage_anchors,coverage_twostep,coverage_relative_%
33,7,-78.78787878787878
2,20,900.0
25,9,-64.0
30,8,-73.33333333333333
14,10,-28.57142857142857
7,9,28.57142857142857
14,4,-71.42857142857143
9,7,-22.22222222222222
14,3,-78.57142857142857
2,11,450.0
28,6,-78.57142857142857
4,4,0.0
13,9,-30.76923076923077
9,9,0.0
23,6,-73.91304347826086
6,6,0.0
4,6,50.0
31,13,-58.06451612903226
27,15,-44.44444444444444
6,9,50.0
33,19,-42.42424242424242
9,5,-44.44444444444444
8,2,-75.0
18,7,-61.111111111111114
14,9,-35.714285714285715
21,11,-47.61904761904761
7,5,-28.57142857142857
20,5,-75.0
13,3,-76.92307692307693
6,10,66.66666666666666
30,8,-73.33333333333333
8,7,-12.5
12,8,-33.33333333333333
12,10,-16.666666666666664
14,12,-14.285714285714285
30,13,-56.666666666666664
15,15,0.0
37,8,-78.37837837837837
18,14,-22.22222222222222
25,11,-56.00000000000001
2,2,0.0
27,2,-92.5925925925926
8,2,-75.0
31,12,-61.29032258064516
39,3,-92.3076923076923
20,16,-20.0
32,18,-43.75
15,14,-6.666666666666667
20,19,-5.0
33,18,-45.45454545454545
9,13,44.44444444444444
7,12,71.42857142857143
4,5,25.0
25,9,-64.0
3,5,66.66666666666666
18,11,-38.88888888888889
23,2,-91.30434782608695
28,12,-57.14285714285714
25,8,-68.0
28,12,-57.14285714285714
5,3,-40.0
5,10,100.0
1,3,200.0
24,8,-66.66666666666666
15,5,-66.66666666666666
26,11,-57.692307692307686
11,10,-9.090909090909092
8,7,-12.5
4,4,0.0
39,15,-61.53846153846154
18,9,-50.0
6,4,-33.33333333333333
16,7,-56.25
6,22,266.66666666666663
7,14,100.0
31,16,-48.38709677419355
4,10,150.0
8,6,-25.0
4,6,50.0
30,8,-73.33333333333333
26,14,-46.15384615384615
19,13,-31.57894736842105
7,10,42.857142857142854
6,7,16.666666666666664
30,11,-63.33333333333333
38,9,-76.31578947368422
5,6,20.0
37,13,-64.86486486486487
11,12,9.090909090909092
3,4,33.33333333333333
2,16,700.0
22,9,-59.09090909090909
32,13,-59.375
14,11,-21.428571428571427
25,9,-64.0
31,12,-61.29032258064516
13,10,-23.076923076923077
24,17,-29.166666666666668
25,6,-76.0
24,5,-79.16666666666666
31,9,-70.96774193548387
6,13,116.66666666666667
25,16,-36.0
31,10,-67.74193548387096
36,18,-50.0
17,18,5.88235294117647
3,5,66.66666666666666
21,12,-42.857142857142854
9,8,-11.11111111111111
16,15,-6.25
13,10,-23.076923076923077
11,9,-18.181818181818183
7,5,-28.57142857142857
5,1,-80.0
33,9,-72.72727272727273
29,18,-37.93103448275862
26,9,-65.38461538461539
25,20,-20.0
31,9,-70.96774193548387
13,10,-23.076923076923077
5,3,-40.0
19,13,-31.57894736842105
29,8,-72.41379310344827
8,17,112.5
27,11,-59.25925925925925
18,18,0.0
12,5,-58.333333333333336
10,8,-20.0
9,7,-22.22222222222222
5,4,-20.0
2,1,-50.0
2,7,250.0
17,9,-47.05882352941176
4,2,-50.0
13,10,-23.076923076923077
29,9,-68.96551724137932
9,7,-22.22222222222222
12,11,-8.333333333333332
32,7,-78.125
2,11,450.0
24,12,-50.0
21,6,-71.42857142857143
23,12,-47.82608695652174
5,4,-20.0
3,4,33.33333333333333
30,8,-73.33333333333333
6,9,50.0
15,12,-20.0
28,8,-71.42857142857143
24,17,-29.166666666666668
7,7,0.0
21,3,-85.71428571428571
30,10,-66.66666666666666
36,16,-55.55555555555556
5,10,100.0
8,5,-37.5
3,5,66.66666666666666
6,15,150.0
9,19,111.11111111111111
8,20,150.0
6,8,33.33333333333333
19,14,-26.31578947368421
13,9,-30.76923076923077
28,11,-60.71428571428571
13,9,-30.76923076923077
14,8,-42.857142857142854
21,12,-42.857142857142854
36,11,-69.44444444444444
25,5,-80.0
22,4,-81.81818181818183
13,6,-53.84615384615385
7,3,-57.14285714285714
11,6,-45.45454545454545
7,3,-57.14285714285714
11,11,0.0
11,10,-9.090909090909092
28,14,-50.0
11,8,-27.27272727272727
12,10,-16.666666666666664
6,14,133.33333333333331
12,4,-66.66666666666666
12,7,-41.66666666666667
16,6,-62.5
41,9,-78.04878048780488
38,16,-57.89473684210527
10,6,-40.0
8,2,-75.0
11,10,-9.090909090909092
1,11,1000.0
3,4,33.33333333333333
6,2,-66.66666666666666
6,7,16.666666666666664
36,7,-80.55555555555556
29,6,-79.3103448275862
35,19,-45.714285714285715
29,12,-58.620689655172406
17,3,-82.35294117647058
1,8,700.0
3,8,166.66666666666669
16,11,-31.25
6,3,-50.0
10,16,60.0
28,10,-64.28571428571429
9,9,0.0
26,8,-69.23076923076923
17,16,-5.88235294117647
26,8,-69.23076923076923
21,8,-61.904761904761905
29,7,-75.86206896551724
30,16,-46.666666666666664
3,6,100.0
29,8,-72.41379310344827
11,10,-9.090909090909092
12,15,25.0
8,6,-25.0
6,5,-16.666666666666664
15,12,-20.0
1,6,500.0
2,11,450.0
14,10,-28.57142857142857
32,18,-43.75
7,9,28.57142857142857
14,11,-21.428571428571427
12,9,-25.0
28,15,-46.42857142857143
9,6,-33.33333333333333
30,13,-56.666666666666664
29,14,-51.724137931034484
17,6,-64.70588235294117
10,7,-30.0
8,7,-12.5
34,14,-58.82352941176471
27,13,-51.85185185185185
29,24,-17.24137931034483
24,17,-29.166666666666668
13,6,-53.84615384615385
11,7,-36.36363636363637
8,3,-62.5
12,7,-41.66666666666667
11,8,-27.27272727272727
25,9,-64.0
3,8,166.66666666666669
5,4,-20.0
4,5,25.0
17,8,-52.94117647058824
7,6,-14.285714285714285
11,11,0.0
20,19,-5.0
11,8,-27.27272727272727
31,9,-70.96774193548387
12,10,-16.666666666666664
14,9,-35.714285714285715
12,1,-91.66666666666666
9,8,-11.11111111111111
13,6,-53.84615384615385
9,7,-22.22222222222222
5,8,60.0
35,10,-71.42857142857143
25,8,-68.0
31,6,-80.64516129032258
7,7,0.0
6,10,66.66666666666666
30,11,-63.33333333333333
33,11,-66.66666666666666
3,6,100.0
7,9,28.57142857142857
9,1,-88.88888888888889
35,6,-82.85714285714286
15,16,6.666666666666667
23,13,-43.47826086956522
3,10,233.33333333333334
22,1,-95.45454545454545
19,1,-94.73684210526315
32,14,-56.25
11,10,-9.090909090909092
31,15,-51.61290322580645
5,2,-60.0
23,10,-56.52173913043478
4,5,25.0
33,8,-75.75757575757575
26,7,-73.07692307692307
42,16,-61.904761904761905
28,7,-75.0
6,6,0.0
17,14,-17.647058823529413
25,8,-68.0
15,10,-33.33333333333333
7,7,0.0
12,12,0.0
4,11,175.0
15,3,-80.0
13,8,-38.46153846153847
24,8,-66.66666666666666
26,7,-73.07692307692307
24,9,-62.5
23,7,-69.56521739130434
27,13,-51.85185185185185
4,13,225.0
35,14,-60.0
16,9,-43.75
16,16,0.0
12,10,-16.666666666666664
9,8,-11.11111111111111
33,11,-66.66666666666666
3,2,-33.33333333333333
35,6,-82.85714285714286
4,7,75.0
3,4,33.33333333333333
2,8,300.0
7,9,28.57142857142857
29,9,-68.96551724137932
17,12,-29.411764705882355
29,11,-62.06896551724138
38,15,-60.526315789473685
22,4,-81.81818181818183
30,7,-76.66666666666667
36,11,-69.44444444444444
13,8,-38.46153846153847
23,14,-39.130434782608695
6,6,0.0
26,9,-65.38461538461539
9,6,-33.33333333333333
18,14,-22.22222222222222
9,12,33.33333333333333
27,4,-85.18518518518519
3,9,200.0
4,20,400.0
4,3,-25.0
3,6,100.0
30,18,-40.0
19,2,-89.47368421052632
13,14,7.6923076923076925
34,6,-82.35294117647058
18,12,-33.33333333333333
5,10,100.0
8,8,0.0
7,7,0.0
30,12,-60.0
11,9,-18.181818181818183
18,9,-50.0
1,4,300.0
36,11,-69.44444444444444
9,7,-22.22222222222222
16,15,-6.25
1,4,300.0
23,7,-69.56521739130434
11,10,-9.090909090909092
25,6,-76.0
6,7,16.666666666666664
16,12,-25.0
11,15,36.36363636363637
1,7,600.0
12,16,33.33333333333333
12,12,0.0
16,16,0.0
26,12,-53.84615384615385
37,13,-64.86486486486487
1,9,800.0
8,8,0.0
13,15,15.384615384615385
6,6,0.0
39,8,-79.48717948717949
9,4,-55.55555555555556
6,9,50.0
13,5,-61.53846153846154
8,6,-25.0
4,7,75.0
11,9,-18.181818181818183
10,8,-20.0
16,15,-6.25
6,18,200.0
18,15,-16.666666666666664
16,8,-50.0
11,10,-9.090909090909092
32,10,-68.75
9,9,0.0
7,11,57.14285714285714
2,4,100.0
24,13,-45.83333333333333
14,6,-57.14285714285714
10,14,40.0
13,12,-7.6923076923076925
25,9,-64.0
14,12,-14.285714285714285
6,8,33.33333333333333
6,6,0.0
18,15,-16.666666666666664
10,7,-30.0
26,16,-38.46153846153847
36,11,-69.44444444444444
1,8,700.0
2,8,300.0
4,8,100.0
24,18,-25.0
12,11,-8.333333333333332
4,10,150.0
13,10,-23.076923076923077
28,12,-57.14285714285714
20,12,-40.0
45,7,-84.44444444444444
24,15,-37.5
6,6,0.0
23,10,-56.52173913043478
28,7,-75.0
4,4,0.0
10,6,-40.0
8,5,-37.5
13,14,7.6923076923076925
35,9,-74.28571428571429
8,2,-75.0
23,6,-73.91304347826086
3,7,133.33333333333331
8,7,-12.5
19,18,-5.263157894736842
5,12,140.0
17,3,-82.35294117647058
6,6,0.0
31,8,-74.19354838709677
31,10,-67.74193548387096
4,2,-50.0
6,6,0.0
32,6,-81.25
7,10,42.857142857142854
4,4,0.0
14,15,7.142857142857142
4,14,250.0
11,10,-9.090909090909092
21,8,-61.904761904761905
15,10,-33.33333333333333
28,9,-67.85714285714286
29,17,-41.37931034482759
4,9,125.0
21,13,-38.095238095238095
9,8,-11.11111111111111
7,5,-28.57142857142857
13,14,7.6923076923076925
36,9,-75.0
6,6,0.0
7,4,-42.857142857142854
16,15,-6.25
1,4,300.0
34,8,-76.47058823529412
8,7,-12.5
31,15,-51.61290322580645
5,14,180.0
23,15,-34.78260869565217
26,12,-53.84615384615385
7,5,-28.57142857142857
35,13,-62.857142857142854
7,10,42.857142857142854
1,1,0.0
30,10,-66.66666666666666
9,6,-33.33333333333333
4,11,175.0
3,7,133.33333333333331
24,14,-41.66666666666667
39,15,-61.53846153846154
24,11,-54.166666666666664
5,2,-60.0
27,14,-48.148148148148145
18,12,-33.33333333333333
13,3,-76.92307692307693
37,12,-67.56756756756756
5,5,0.0
27,9,-66.66666666666666
7,13,85.71428571428571
31,4,-87.09677419354838
3,12,300.0
3,1,-66.66666666666666
6,10,66.66666666666666
11,9,-18.181818181818183
26,17,-34.61538461538461
7,5,-28.57142857142857
15,12,-20.0
33,14,-57.57575757575758
19,12,-36.84210526315789
12,9,-25.0
32,9,-71.875
31,9,-70.96774193548387
35,15,-57.14285714285714
33,8,-75.75757575757575
24,6,-75.0
12,6,-50.0
9,10,11.11111111111111
30,18,-40.0
6,14,133.33333333333331
6,6,0.0
26,5,-80.76923076923077
3,8,166.66666666666669
4,3,-25.0
30,13,-56.666666666666664
3,1,-66.66666666666666
3,11,266.66666666666663
28,7,-75.0
10,8,-20.0
6,15,150.0
23,2,-91.30434782608695
27,15,-44.44444444444444
23,7,-69.56521739130434
9,8,-11.11111111111111
8,6,-25.0
13,8,-38.46153846153847
10,5,-50.0
15,1,-93.33333333333333
10,8,-20.0
17,12,-29.411764705882355
2,8,300.0
11,6,-45.45454545454545
5,8,60.0
5,6,20.0
6,2,-66.66666666666666
8,5,-37.5
17,9,-47.05882352941176
4,3,-25.0
20,9,-55.00000000000001
10,7,-30.0
31,5,-83.87096774193549
11,4,-63.63636363636363
12,7,-41.66666666666667
10,10,0.0
13,8,-38.46153846153847
15,4,-73.33333333333333
25,10,-60.0
8,13,62.5
2,5,150.0
30,10,-66.66666666666666
9,10,11.11111111111111
9,15,66.66666666666666
33,15,-54.54545454545454
3,7,133.33333333333331
22,12,-45.45454545454545
21,18,-14.285714285714285
18,8,-55.55555555555556
2,5,150.0
17,9,-47.05882352941176
3,6,100.0
18,14,-22.22222222222222
11,11,0.0
8,3,-62.5
5,5,0.0
9,20,122.22222222222223
17,11,-35.294117647058826
15,11,-26.666666666666668
27,5,-81.48148148148148
34,7,-79.41176470588235
18,5,-72.22222222222221
19,16,-15.789473684210526
12,12,0.0
27,16,-40.74074074074074
1,2,100.0
37,12,-67.56756756756756
7,11,57.14285714285714
15,11,-26.666666666666668
17,7,-58.82352941176471
32,18,-43.75
7,1,-85.71428571428571
5,2,-60.0
30,16,-46.666666666666664
13,11,-15.384615384615385
4,6,50.0
4,19,375.0
30,23,-23.333333333333332
4,6,50.0
11,10,-9.090909090909092
2,2,0.0
3,6,100.0
9,5,-44.44444444444444
5,5,0.0
7,6,-14.285714285714285
17,12,-29.411764705882355
28,14,-50.0
7,8,14.285714285714285
13,10,-23.076923076923077
21,8,-61.904761904761905
36,12,-66.66666666666666
18,6,-66.66666666666666
29,10,-65.51724137931035
3,4,33.33333333333333
7,18,157.14285714285714
1,3,200.0
4,16,300.0
1,8,700.0
32,16,-50.0
3,8,166.66666666666669
16,17,6.25
19,5,-73.68421052631578
37,8,-78.37837837837837
32,9,-71.875
22,17,-22.727272727272727
32,23,-28.125
29,6,-79.3103448275862
28,9,-67.85714285714286
4,8,100.0
13,18,38.46153846153847
13,14,7.6923076923076925
3,3,0.0
6,3,-50.0
5,3,-40.0
26,6,-76.92307692307693
12,9,-25.0
11,6,-45.45454545454545
34,13,-61.76470588235294
16,12,-25.0
8,7,-12.5
1,6,500.0
5,11,120.0
24,9,-62.5
10,10,0.0
3,7,133.33333333333331
16,7,-56.25
30,17,-43.333333333333336
11,5,-54.54545454545454
27,10,-62.96296296296296
23,17,-26.08695652173913
31,13,-58.06451612903226
14,8,-42.857142857142854
18,10,-44.44444444444444
4,1,-75.0
6,4,-33.33333333333333
11,11,0.0
32,16,-50.0
8,3,-62.5
29,15,-48.275862068965516
10,7,-30.0
7,7,0.0
21,3,-85.71428571428571
34,20,-41.17647058823529
20,9,-55.00000000000001
26,17,-34.61538461538461
18,16,-11.11111111111111
23,13,-43.47826086956522
8,7,-12.5
40,10,-75.0
26,6,-76.92307692307693
29,5,-82.75862068965517
30,12,-60.0
29,10,-65.51724137931035
10,14,40.0
5,4,-20.0
11,7,-36.36363636363637
31,9,-70.96774193548387
1,8,700.0
14,13,-7.142857142857142
3,3,0.0
4,9,125.0
17,7,-58.82352941176471
5,4,-20.0
14,14,0.0
34,8,-76.47058823529412
10,4,-60.0
3,9,200.0
7,9,28.57142857142857
8,5,-37.5
6,7,16.666666666666664
10,4,-60.0
33,13,-60.60606060606061
8,6,-25.0
26,8,-69.23076923076923
5,10,100.0
27,10,-62.96296296296296
23,16,-30.434782608695656
28,9,-67.85714285714286
9,12,33.33333333333333
4,2,-50.0
27,9,-66.66666666666666
28,9,-67.85714285714286
2,6,200.0
3,3,0.0
9,16,77.77777777777779
4,4,0.0
10,7,-30.0
14,14,0.0
15,13,-13.333333333333334
17,12,-29.411764705882355
27,10,-62.96296296296296
5,8,60.0
11,10,-9.090909090909092
8,8,0.0
4,6,50.0
12,11,-8.333333333333332
8,7,-12.5
22,18,-18.181818181818183
8,8,0.0
7,5,-28.57142857142857
12,1,-91.66666666666666
4,19,375.0
28,14,-50.0
13,6,-53.84615384615385
6,2,-66.66666666666666
28,13,-53.57142857142857
27,10,-62.96296296296296
13,9,-30.76923076923077
29,13,-55.172413793103445
25,5,-80.0
3,5,66.66666666666666
27,16,-40.74074074074074
14,5,-64.28571428571429
35,16,-54.285714285714285
9,9,0.0
6,4,-33.33333333333333
7,7,0.0
31,6,-80.64516129032258
2,13,550.0
12,9,-25.0
13,14,7.6923076923076925
30,9,-70.0
30,14,-53.333333333333336
20,12,-40.0
4,8,100.0
6,5,-16.666666666666664
31,8,-74.19354838709677
28,6,-78.57142857142857
9,7,-22.22222222222222
28,1,-96.42857142857143
8,9,12.5
9,7,-22.22222222222222
15,9,-40.0
29,11,-62.06896551724138
25,2,-92.0
13,7,-46.15384615384615
8,8,0.0
27,9,-66.66666666666666
15,8,-46.666666666666664
4,6,50.0
30,12,-60.0
9,4,-55.55555555555556
18,15,-16.666666666666664
29,4,-86.20689655172413
31,18,-41.935483870967744
22,12,-45.45454545454545
4,9,125.0
1,12,1100.0
5,9,80.0
14,16,14.285714285714285
32,4,-87.5
16,17,6.25
12,14,16.666666666666664
10,1,-90.0
3,14,366.66666666666663
11,9,-18.181818181818183
9,8,-11.11111111111111
34,16,-52.94117647058824
25,19,-24.0
14,4,-71.42857142857143
7,13,85.71428571428571
25,15,-40.0
4,2,-50.0
10,7,-30.0
3,13,333.33333333333337
13,13,0.0
11,3,-72.72727272727273
5,9,80.0
