coverage_onestep,coverage_twostep,coverage_relative_%
1,15,1400.0
1,16,1500.0
1,2,100.0
23,27,17.391304347826086
23,36,56.52173913043478
1,44,4300.0
16,36,125.0
38,61,60.526315789473685
24,29,20.833333333333336
1,1,0.0
39,57,46.15384615384615
1,1,0.0
16,27,68.75
11,16,45.45454545454545
4,9,125.0
17,17,0.0
1,11,1000.0
1,4,300.0
8,7,-12.5
17,18,5.88235294117647
1,4,300.0
19,30,57.89473684210527
2,6,200.0
7,10,42.857142857142854
1,20,1900.0
14,40,185.71428571428572
7,5,-28.57142857142857
1,11,1000.0
1,7,600.0
13,17,30.76923076923077
4,4,0.0
9,9,0.0
7,12,71.42857142857143
1,24,2300.0
10,11,10.0
1,2,100.0
1,10,900.0
1,2,100.0
1,8,700.0
7,8,14.285714285714285
1,3,200.0
1,2,100.0
3,3,0.0
2,3,50.0
1,1,0.0
22,50,127.27272727272727
1,10,900.0
26,50,92.3076923076923
8,20,150.0
1,6,500.0
9,17,88.88888888888889
1,14,1300.0
3,5,66.66666666666666
24,46,91.66666666666666
1,1,0.0
5,9,80.0
1,12,1100.0
22,28,27.27272727272727
1,15,1400.0
6,9,50.0
1,2,100.0
1,2,100.0
1,1,0.0
14,17,21.428571428571427
4,5,25.0
1,1,0.0
2,13,550.0
1,8,700.0
3,13,333.33333333333337
1,25,2400.0
13,13,0.0
1,2,100.0
1,15,1400.0
12,18,50.0
7,20,185.71428571428572
5,17,240.0
7,21,200.0
8,21,162.5
5,6,20.0
5,5,0.0
