coverage_anchors,coverage_twostep,coverage_relative_%
4,1,-75.0
6,3,-50.0
5,2,-60.0
9,4,-55.55555555555556
8,3,-62.5
1,4,300.0
13,5,-61.53846153846154
6,10,66.66666666666666
11,1,-90.9090909090909
2,5,150.0
11,7,-36.36363636363637
9,3,-66.66666666666666
2,7,250.0
23,5,-78.26086956521739
1,3,200.0
4,6,50.0
11,1,-90.9090909090909
11,7,-36.36363636363637
13,3,-76.92307692307693
18,2,-88.88888888888889
2,7,250.0
8,3,-62.5
5,6,20.0
7,5,-28.57142857142857
29,5,-82.75862068965517
12,1,-91.66666666666666
10,8,-20.0
11,3,-72.72727272727273
13,7,-46.15384615384615
12,5,-58.333333333333336
8,4,-50.0
6,4,-33.33333333333333
5,4,-20.0
35,7,-80.0
10,1,-90.0
6,5,-16.666666666666664
3,3,0.0
4,3,-25.0
5,1,-80.0
10,1,-90.0
11,6,-45.45454545454545
31,5,-83.87096774193549
6,3,-50.0
12,6,-50.0
8,3,-62.5
5,2,-60.0
12,4,-66.66666666666666
11,4,-63.63636363636363
4,3,-25.0
14,9,-35.714285714285715
5,10,100.0
3,9,200.0
6,5,-16.666666666666664
6,5,-16.666666666666664
10,8,-20.0
8,1,-87.5
4,7,75.0
4,6,50.0
6,4,-33.33333333333333
9,7,-22.22222222222222
5,2,-60.0
25,5,-80.0
7,5,-28.57142857142857
3,2,-33.33333333333333
2,1,-50.0
1,8,700.0
4,9,125.0
3,8,166.66666666666669
6,7,16.666666666666664
11,2,-81.81818181818183
5,4,-20.0
6,4,-33.33333333333333
9,10,11.11111111111111
9,6,-33.33333333333333
4,8,100.0
5,4,-20.0
8,2,-75.0
13,8,-38.46153846153847
7,7,0.0
10,5,-50.0
4,3,-25.0
7,7,0.0
5,3,-40.0
7,6,-14.285714285714285
17,3,-82.35294117647058
9,3,-66.66666666666666
7,4,-42.857142857142854
6,3,-50.0
3,6,100.0
10,5,-50.0
12,11,-8.333333333333332
2,4,100.0
7,4,-42.857142857142854
6,2,-66.66666666666666
3,1,-66.66666666666666
6,4,-33.33333333333333
6,3,-50.0
8,9,12.5
3,5,66.66666666666666
10,11,10.0
3,5,66.66666666666666
5,1,-80.0
6,5,-16.666666666666664
5,3,-40.0
7,3,-57.14285714285714
5,1,-80.0
3,9,200.0
5,3,-40.0
6,3,-50.0
2,9,350.0
5,3,-40.0
4,5,25.0
10,3,-70.0
1,4,300.0
8,3,-62.5
6,6,0.0
10,4,-60.0
8,3,-62.5
12,2,-83.33333333333334
3,9,200.0
4,2,-50.0
10,2,-80.0
4,4,0.0
1,9,800.0
14,7,-50.0
2,5,150.0
6,1,-83.33333333333334
6,3,-50.0
4,4,0.0
1,1,0.0
8,5,-37.5
16,7,-56.25
3,11,266.66666666666663
8,4,-50.0
10,4,-60.0
3,3,0.0
9,9,0.0
11,5,-54.54545454545454
4,4,0.0
9,7,-22.22222222222222
8,6,-25.0
3,9,200.0
12,5,-58.333333333333336
4,4,0.0
15,5,-66.66666666666666
2,6,200.0
16,7,-56.25
7,5,-28.57142857142857
4,3,-25.0
4,8,100.0
13,9,-30.76923076923077
7,4,-42.857142857142854
7,5,-28.57142857142857
10,4,-60.0
6,7,16.666666666666664
5,2,-60.0
5,8,60.0
11,7,-36.36363636363637
11,4,-63.63636363636363
7,7,0.0
3,7,133.33333333333331
7,4,-42.857142857142854
10,8,-20.0
11,4,-63.63636363636363
3,4,33.33333333333333
5,4,-20.0
11,1,-90.9090909090909
1,5,400.0
8,6,-25.0
6,5,-16.666666666666664
2,1,-50.0
9,3,-66.66666666666666
8,1,-87.5
9,6,-33.33333333333333
8,1,-87.5
5,4,-20.0
4,2,-50.0
5,6,20.0
8,4,-50.0
2,7,250.0
3,2,-33.33333333333333
14,5,-64.28571428571429
14,11,-21.428571428571427
8,2,-75.0
8,1,-87.5
1,5,400.0
4,9,125.0
2,8,300.0
8,6,-25.0
5,2,-60.0
22,5,-77.27272727272727
3,1,-66.66666666666666
9,7,-22.22222222222222
9,7,-22.22222222222222
6,6,0.0
2,2,0.0
8,3,-62.5
10,2,-80.0
11,7,-36.36363636363637
6,6,0.0
2,5,150.0
15,2,-86.66666666666667
8,6,-25.0
7,11,57.14285714285714
3,4,33.33333333333333
