coverage_onestep,coverage_twostep,coverage_relative_%
23,50,117.3913043478261
54,76,40.74074074074074
45,66,46.666666666666664
32,56,75.0
56,73,30.357142857142854
26,41,57.692307692307686
30,41,36.666666666666664
22,31,40.909090909090914
18,29,61.111111111111114
27,27,0.0
20,33,65.0
14,14,0.0
43,46,6.976744186046512
24,40,66.66666666666666
18,50,177.77777777777777
23,29,26.08695652173913
24,48,100.0
21,26,23.809523809523807
40,45,12.5
14,14,0.0
26,51,96.15384615384616
31,45,45.16129032258064
34,52,52.94117647058824
53,78,47.16981132075472
16,19,18.75
46,58,26.08695652173913
28,31,10.714285714285714
52,78,50.0
33,29,-12.121212121212121
21,30,42.857142857142854
33,47,42.42424242424242
22,47,113.63636363636364
14,20,42.857142857142854
29,52,79.3103448275862
27,52,92.5925925925926
17,16,-5.88235294117647
45,89,97.77777777777777
23,23,0.0
26,60,130.76923076923077
52,79,51.92307692307693
22,45,104.54545454545455
34,32,-5.88235294117647
24,35,45.83333333333333
20,38,90.0
24,48,100.0
18,31,72.22222222222221
63,82,30.158730158730158
46,59,28.26086956521739
25,40,60.0
26,28,7.6923076923076925
25,49,96.0
22,43,95.45454545454545
27,36,33.33333333333333
35,35,0.0
18,33,83.33333333333334
57,67,17.543859649122805
8,8,0.0
46,88,91.30434782608695
41,69,68.29268292682927
14,15,7.142857142857142
12,13,8.333333333333332
50,51,2.0
42,46,9.523809523809524
46,47,2.1739130434782608
14,12,-14.285714285714285
13,13,0.0
15,17,13.333333333333334
30,40,33.33333333333333
30,50,66.66666666666666
23,25,8.695652173913043
44,64,45.45454545454545
25,57,128.0
20,32,60.0
29,49,68.96551724137932
27,46,70.37037037037037
39,42,7.6923076923076925
22,49,122.72727272727273
49,80,63.26530612244898
31,33,6.451612903225806
11,13,18.181818181818183
24,38,58.333333333333336
26,58,123.07692307692308
22,40,81.81818181818183
54,71,31.48148148148148
17,22,29.411764705882355
39,41,5.128205128205128
7,8,14.285714285714285
27,41,51.85185185185185
24,37,54.166666666666664
24,28,16.666666666666664
31,53,70.96774193548387
22,30,36.36363636363637
38,36,-5.263157894736842
20,25,25.0
20,42,110.00000000000001
37,38,2.7027027027027026
30,48,60.0
19,24,26.31578947368421
29,44,51.724137931034484
42,62,47.61904761904761
24,24,0.0
45,54,20.0
33,53,60.60606060606061
19,55,189.4736842105263
28,51,82.14285714285714
45,48,6.666666666666667
47,65,38.297872340425535
26,43,65.38461538461539
