times_onestep,sizes_onestep,rsum_onestep,coverage_onestep
3.9573508000030415,51,14.214867654701571,1
117.20073379999667,48,28.679511149170196,1
2.398631700008991,53,7.5703406025039754,1
3.4530526000016835,50,12.541114351585845,1
55.936891099991044,47,28.581106553823318,1
12.285052899998846,57,24.348892075413296,1
45.10594519998995,50,30.233400960070405,1
8.169942000007723,58,22.716071649218087,1
14.349009699988528,56,27.652861870896416,1
10.64276949998748,51,24.164124453075278,1
3.5644886000081897,53,12.189114006359866,1
3.5860798000067007,46,15.158032796388646,1
20.502691599991522,49,29.727857027480766,1
59.42050579999341,46,30.078366465357373,1
184.40959910000674,38,32.61490526899214,1
24.050814999995055,53,27.959318778331593,1
13.41958319999685,54,21.05617272638128,1
122.75476270000217,45,30.546722734258218,1
46.83623090000765,48,29.11072832481835,1
21.910350199992536,52,28.565591122242243,1
2.66120289999526,54,8.547172449407789,1
14.088043199997628,50,21.273768054505197,1
51.833243699991726,55,29.083839437886773,1
3.859561200006283,46,15.289323243797257,1
76.66985210000712,51,28.801598392275107,1
26.833049399996526,55,27.389275914993146,1
14.497594100001152,58,20.335635164104424,1
4.297275600009016,49,15.447524255762437,1
13.51721340000222,54,28.15721256918258,1
151.88852909998968,48,29.814177191997445,1
32.04003270000976,44,30.956121272363678,1
22.484661599999527,48,28.790048251460966,1
9.301780699999654,55,20.81868769415109,1
100.72554319999472,50,28.877060099021687,1
104.22208259999752,49,27.962884827460066,1
153.81346809999377,44,28.984294812802602,1
5.536067700013518,53,18.84606119455317,1
35.725480699999025,52,29.959078359850146,1
3.5818947999941884,54,13.02687951209953,1
